template_version,data_version,visit_id,address,ward,cluster,old_boundary,new_boundary,boundaries_value,boundaries_comment,feederpatterns_value,feederpatterns_comment,eschoicesets_value,eschoicesets_comment,mschoicesets_value,mschoicesets_comment,msproximity_value,msproximity_comment,hslottery_value,hslottery_comment,setasides_value,setasides_comment
1.3,1.4,d5347210-0e26-c7de-721a-c8aee505f550,16XX FLORIDA AVENUE NW,Ward 1,Cluster 6,"Reed,Marie","Reed, Marie",,,,,,,,,,,,,,
1.3,1.4,1287971f-ca08-33bc-30ae-1ef94c98a498,16XX Q STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,0c92c91a-7c3c-e9a4-1904-42f28b5622ac,16XX Q STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,44722317-16e6-daea-e5a0-8848789fdf4a,16XX Q STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,44722317-16e6-daea-e5a0-8848789fdf4a,16XX NEW JERSEY AVENUE NW,Ward 5,Cluster 21,Montgomery,Seaton,,,,,,,,,,,,,,
1.3,1.4,858d1c2a-da3f-c53d-5d92-df2cd51441ab,17XX LANIER PLACE NW,Ward 1,Cluster 1,"Cooke,H.D.","Cooke, H.D",,,,,,,,,,,,,,
1.4,1.5,44722317-16e6-daea-e5a0-8848789fdf4a,15XX CAROLINE STREET NW,Ward 2,Cluster 6,Garrison,Garrison,,,,,,,,,,,,,,
1.4,1.5,44722317-16e6-daea-e5a0-8848789fdf4a,12XX EVARTS STREET NE,Ward 5,Cluster 22,Noyes,Noyes,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,12XX EVARTS STREET NE,Ward 5,Cluster 22,Noyes,Noyes,,,,,,,,,,,,,,
1.3,1.4,7d6214a4-02bb-cc5a-bd2d-1e0dcc0df68c,2XX SHERIDAN STREET NW,Ward 4,Cluster 17,Whittier,Whittier,,,,,,,,,,,,,,
1.3,1.4,55f851aa-905a-65ab-34b6-05b80978afcc,18XX BILTMORE STREET NW,Ward 1,Cluster 1,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,11XX NEW JERSEY AVENUE NW,Ward 6,Cluster 8,Walker-Jones,Walker-Jones,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,8XX 26TH STREET NE,Ward 5,Cluster 23,Young,Browne,,,,,,,,,,,,,,
1.3,1.4,8af0fa66-546e-2bd9-a66b-9941d3158465,42XX 47TH STREET NW,Ward 3,Cluster 11,Janney,Janney,1,,5,,1,,1,,1,,1,,5,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,17XX R STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,11XX Q STREET NW,Ward 2,Cluster 7,Seaton,Garrison,,,,,,,,,,,,,,
1.3,1.4,26cae156-e1c5-3570-17a5-25db1fb48196,48XX CHESAPEAKE STREET NW,Ward 3,Cluster 11,Janney,Janney,4,,4,,1,,1,,2,,1,,1,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,16XX 4TH STREET NW,Ward 5,Cluster 21,Montgomery,Seaton,,,,,,,,,,,,,,
1.3,1.4,88bc0a08-47b8-ada6-330f-1a48d2c01fe7,66XX HARLAN PLACE NW,Ward 4,Cluster 19,Takoma,Takoma,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,17XX R STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,9147d9e2-0a65-1e1b-5902-b554493eb945,17XX R STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.4,1.5,af23156b-5fcf-b0f5-5b29-129617f32086,15XX OTIS STREET NE,Ward 5,Cluster 22,Brookland,Burroughs,,,2,I like the fact that we will now feed to Burroughs since it is so close and doing well.  But the feeding to Dunbar makes no sense to me.  Brookland Middle School is still being built and hopefully the programs and solid teachers will draw families but it is an unknown.  I think under enrolled Roosevelt with some new programs and support could be a much better option  or even Coolidge.  But Dunbar has done nothing to make itself attractive to families in Brookland.,2,"there don't seem to be any real 'choices' in this set.   and if it's just  lottery anyway it's not really a 'choice set' to begin with.

Nothing stands out as different between the campuses yet. Burroughs is a STEM school and this might be good however, STEM should really be a part of every school so how will the schools differentiate themselves? What will make parents want to choose one over the other?  Will there be special programs at each school? These are not yet identified.",0,"again, no real choices have been identified. There's just one school on this list.  While it will be new, it's not a proven entity yet.",,,3,"could make for a very interesting city experiment but also cause some families to leave because of too much uncertainty‰Û_sort of what we have now anyway given the current lottery for charters and out of boundary students or the magnets such as Walls and Ellington.  I like this idea given that I don't think Dunbar is a good option but I could end up in an even worse one‰Û_so it's a gamble.
",4,obviously yes. Because I don't think Dunbar is a good fit for my kid.  She'll be going to Walls in the fall and would not consider Dunbar.
1.4,1.5,b9803f2c-fe91-39f9-01ca-ee0905283cf9,13XX SPRING ROAD NW,Ward 4,Cluster 18,Powell,Raymond,,,,,,,,,,,,,,
1.4,1.5,034d5d60-c051-a785-cac9-0c0efa1b2294,12XX EVARTS STREET NE,Ward 5,Cluster 22,Noyes,Noyes,,,,,,,,,,,,,,
1.4,1.5,b5a66d32-ae80-d92c-c8fb-ab3263fd70df,21XX 12TH PLACE NW,Ward 1,Cluster 3,Garrison,Garrison,3,,4,Cardozo remains a problem but the possibility of a new middle school is encouraging. having middle school kids in Cardozo is a non-starter with most (if not all) parents in the neighborhood who are invested in their kids education.,2,"For some neighborhoods where one school is overcrowded and others are not (for example Ross and the surrounding schools or Hearst and the surrounding schools) this could make sense, but in our neighborhood it seems like a solution in search of a problem. None of the elementary schools are overcrowded with neighborhood kids and the uncertainty around which school one's kids might attend would likely discourage people from investing in their neighborhood school early on.  Plus one inducement to take a chance on a Title 1 school is a short commute.  THat short commute could not be guaranteed under choice sets.",3,"If they made one of these options a test-in middle school with advanced coursework, I would support this.",0,"This seems like a reasonable way to deal with overcrowding at Deal, but I;m not sure why it is necessary in my neighborhood. ",1,This seems crazy. DC does not have good enough public transportation to make this work. ,5,"I think this is a good policy in terms of encouraging diversity, but you would have to make it clear how you would make room for these kids at schools in Ward 3 that are already totally overcrowded."
1.4,1.5,6cfe768b-fad9-3596-599c-9d657e0d7ca7,53XX 32ND STREET NW,Ward 4,Cluster 10,Murch,Murch,,,,,,,,,,,,,,
1.4,1.5,e95171ba-127b-c5c3-78ff-b4b0e0eccfe4,46XX WARREN STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.4,1.5,a1f903b8-3081-9cde-fa28-c8441fb85a2f,46XX WARREN STREET NW,Ward 3,Cluster 11,Janney,Janney,4,,5,,1,,1,,1,,1,,2,
1.4,1.5,ab6beff8-6cdd-6046-4a08-81feb5c8e127,29XX 2ND STREET SE,Ward 8,Cluster 39,"King,M.L.","King, Martin Luther",,,,,,,,,,,,,,
1.4,1.5,7ee1d46e-a63d-d9eb-aa4b-a7f2bf08a101,7XX D STREET NE,Ward 6,Cluster 25,Peabody,Watkins,5,"As stated, these are already the boundaries in practice.",5,We would welcome the change to our high school- more consistent and more familiar to us.,1,"No thanks. I want my kids in the same school that our next door neighbors' kids go to. It fosters community, and makes it easier for families to support one another. ",1,"Again, I want a true neighborhood school for my kids where they are with children they went to elementary school with. I think the opportunity too have our kids together at least through eighth grade is part of creating a supportive and effective learning environment.",1,"The alternate school in this scenario is not part of the neighborhood I live in. Again, I don't like the choice set idea. Right now I feel connected to the middle school that my kids should feed into in a few years. We frequently participate in activities to support Stuart - Hobson. I don't think we'd feel as committed to DCPS or to staying in DC if this level of uncertainty were introduced.
",1,"Unless my kid gets into an application only high school, I'm not very interested in having them travel to get to school. ",3,"The real solution is to fix these low performing schools that no one wants to go to. The only non-application high school anyone is interested in seems to be Wilson. My best option should be the high school in my neighborhood. This ""choice"" b.s. only obscures the obvious issue. We wouldn't be talking about choice sets and set asides if DCPS functioned as it should."
1.4,1.5,9af7fd8c-5b69-695a-22a0-93266f0ced83,32XX MORRISON STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,,5,,3,,2,,2,,2,,5,
1.4,1.5,19b2364a-de9c-1393-9a81-ec100d809405,21XX CALIFORNIA STREET NW,Ward 2,Cluster 1,Adams,Oyster-Adams Lower,,,,,,,,,,,,,,
1.4,1.5,8eb4986d-03f2-e7f9-c47c-8b1cd8155157,18XX MONROE STREET NW,Ward 1,Cluster 2,Bancroft,Bancroft,4,,5,,3,,4,,2,,1,,3,
1.4,1.5,2e4de0c1-3552-10e7-9aca-28d34d80b71e,17XX HARVARD STREET NW,Ward 1,Cluster 2,"Cooke,H.D.",Bancroft,5,,5,,2,"Assuming the ultimate goal is to create stronger schools overall (i.e. more of them), I believe that creating balanced diversity (economic, ethnic, etc) rather than unbalanced ""diversity"" (i.e. 70% free and reduced lunch compared with 50% free and reduced lunch, or 70% Latino, 20% African American, 10% Caucasion compared with 35% Latino, 30% African American, 25% Caucasion, 10% other - the latter choices considered ""balanced"") is one major factor contributing to inequality across schools. In most neighborhoods, the choice set only perpetuates the current problem and provides kids at low performing schools the option of 3 low-performing schools, or kids at high performing schools, the option of 3 high-performing schools. It does not address the underlying issues.",4,"Somewhat similar to my comment above for elementary choice sets, but more likely to create balanced diversity over the longer-term given there are fewer schools to choose between, thus strongly encouraging people who were less likely to choose a school perceived as low-performing to actually choose it, hopefully increasing the positive balance in diversity. But if my only choices were two low-performing schools (not the case for me personally) I would not be happy.

And, short term, and from a personal, not macro-education perspective, Deal is a much better school than Hardy, although the latter has potential, and one presumably wants the best education for their child.",2,"The closest schools to me are not strong schools, and do not have a balance of diversity. On a macro level, that is likely true for many DC neighborhoods, thus giving people the choice between two low-performing schools, which isn't much choice really at all.",2,"1. Positive - Potential to create more balanced diversity at the already ""strong"" schools, drawing from people across the city.
2. Negative - Will not create more balanced diversity at the low-performing schools as many people (myself included) would find another option, although who knows what that would be, rather than send my child to a low performing school.
3. Negative - I don't want my child going to a school in Anacostia or similar neighborhood, just because it is the one he got in the lottery.
",4,"I believe ""set asides"" could help create more balanced diversity in schools over the long term. However it ultimately depends which option it is paired with, i.e. choice sets, closest, lottery, etc."
1.4,1.5,b194e44f-7c2b-9769-2ace-aadb7cad993c,16XX 4TH STREET NW,Ward 5,Cluster 21,Montgomery,Seaton,,,,,,,,,,,,,,
1.4,1.5,b194e44f-7c2b-9769-2ace-aadb7cad993c,17XX R STREET NW,Ward 2,Cluster 6,Ross,Ross,1,,1,,4,,4,,1,,1,,4,
1.4,1.5,f0bbf465-b472-2804-d858-4732d9d57249,23XX 34TH STREET SE,Ward 7,Cluster 35,Beers,Beers,,,,,,,,,,,,,5,"Yes, please!! There are no tenable middle or high school options where we live."
1.4,1.5,8fb2d6a9-4a5e-8b10-6721-29cc4635f10d,55XX NEVADA AVENUE NW,Ward 3,Cluster 10,Lafayette,Lafayette,5,"We love Lafayette and it's why we purchased our house in this neighborhood (along with the Avalon Theater and the E bus line).  Our daughter is thriving at this school, and we love being a part of the Lafayette neighborhood community.",5,"We are looking forward to sending our child to Deal and Wilson.  If this were to change, we would likely move to Maryland.  We do not want to leave Washington DC, but having our daughter attend a public neighborhood school is our top priority.",1,We want to remain in the Lafayette boundary.  We want our child to go to school with other neighborhood kids.   The lack of predictability offered by the choice set plan would drive us to Maryland.,1,We want to remain in the Lafayette/Deal feeder  pattern.  We want our child to go to school with the neighborhood kids.   The lack of predictability offered by the choice set plan would drive us to Maryland.,1,"We would not drive our child across Rock Creek park in traffic every morning when Deal is so close to our house.  Guaranteed access to a close neighborhood public school is the most important factor in our decision about where we live.  If we cannot have this right in Washington DC, we will have to move to Maryland so we could send our daughter to school without uncertainty and anxiety.",1,"The citywide lottery would be the worst possible thing that could happen to our child, our family, and Washington DC.  It would create anxiety-provoking uncertainty, snarling traffic as children criss-cross the city to schools that are farther from their houses, and plummeting housing prices as families scrambled to escape the city.  This plan would also eliminate any sort of neighborhood communities, which develop around schools.  Anyone who cares about our city would not force us to live in this confusing system that would destroy communities that are now working.",3,low performing schools should be improved.  we would support any plan that involved allocating more of our taxes to this purpose.
1.4,1.5,f3272b86-1596-a791-0ba2-63065c675bfc,5XX G STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.4,1.5,77ed7296-5475-eeb6-94c5-89491931e599,9XX FARRAGUT STREET NW,Ward 4,Cluster 18,Truesdell,Truesdell,,,,,,,,,,,,,,
1.4,1.5,02395231-9121-883a-584c-9f5cc7bb05e3,59XX 33RD STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,,5,This is what we have now and what we want going forward. We want to live in the District. We want our children to attend public school. We value neighborhood schools and predictability. We also don't want anything less than what we signed up for when we moved here. ,1,"All three of these schools are good elementary schools, but we want our children to attend the school in our neighborhood. It is why we moved here. ",1,"Again, we moved here so our children could attend school in our neighborhood and so our children could attend Deal MS. The other MS in the proposed choice set is not at all close and is inferior to Deal. Why would we stay if our children could end up with something much less desirable than what we have now? Moreover, the idea of the ""special focus"" schools appears not to have been fully fleshed out and at this point seems like just that, ""an idea.""  There should be far more discussion about the benefits (and drawbacks) of having a special focus for each school, and what it would mean in practice.  It's also not clear how the ""special focus"" would work in a lottery system - what if you want a STEM focus but get the language focus school in the lottery? ",1,"Again, we moved here so our children could attend the school IN OUR NEIGHBORHOOD and so our children could attend Deal MS. Moreover, the other ""closest"" MS is not close and is vastly inferior to Deal. Why would we stay in the District if our children have a 50/50 chance of ending up there? ",1,"It's hard to even respond to this proposal. First of all, we moved here because Wilson is the public high school so we would be hard pressed to consider staying if that was not guaranteed. But beyond that, is there any evidence that a citywide lottery would result in improvement? What is the educational argument for this approach? All I can come up with are the negatives -- lack of cohesion, zero predictability, increased logistical challenges and costs (for the city, for families and kids). You now have families opting out at middle school because they don't like their options - you would even more opting out (or moving out) with this approach. ",,
1.4,1.5,02395231-9121-883a-584c-9f5cc7bb05e3,38XX VEAZEY STREET NW,Ward 3,Cluster 11,Hearst,Hearst,,,,,,,,,,,,,,
1.4,1.5,01041127-ada7-025a-1d8f-a0970c9acf42,17XX HARVARD STREET NW,Ward 1,Cluster 2,"Cooke,H.D.",Bancroft,5,,5,,5,,5,,3,,1,,3,
1.3,1.4,5ca82c4c-5f8a-1591-a859-2e046925a4d7,39XX MORRISON STREET NW,Ward 3,Cluster 10,Murch,Murch,4,"Although we are pleased that our home school remains the same as it was when we bought our home, since Murch was one of the reasons we purchased it, we remain concerned that there is no plan to address 1) structural and technological upgrades needed at Murch and 2) structural, technological and instructional upgrades needed at low-achieving schools throughout the City.",0,"Although we are pleased that our home school feeder pattern remains the same as it was when we bought our home, we remain concerned that there is no plan to address 1) structural and technological upgrades needed at Murch, 2) structural, technological and instructional upgrades needed at low-achieving schools throughout the City and 3) there is no plan to increase and strengthen engagement of each community at ALL schools in DCPS.",3,"We are interested in increasing the diversity in our school, to reflect the diversity in the City, while maintaining the high engagement of all stakeholders: the staff, students, parents and community.",0,"No one wants to have their child be part of an experiment, when it comes to education. Middle school is a critical period, academically, socially and emotionally in a child's life that requires academic rigor with appropriate supports and creative, compassionate and committed staff members. Do Hardy and Deal have those required components?",1,"Brightwood EC is not close to our home. We purchased our home, with the current feeder pattern in mind.",1,"We purchased our home, with the current feeder pattern in mind.",1,"Why should a child go to school far away from his or her neighborhood? Doesn't every child have the right to an academically rigorous, safe, engaging and thriving school in their own neighborhood? Where is the plan for that?"
1.4,1.5,5e2dfdb1-a8f2-6997-bdcb-1df32ff250bf,3XX 17TH STREET NE,Ward 6,Cluster 25,Maury,Maury,,,,,,,,,,,,,,
1.4,1.5,00032b38-b29f-1135-4b3b-d5065a4842a8,55XX 4TH STREET NE,Ward 4,Cluster 19,LaSalle,Lasalle-Backus,3,There are many advantages to maintaining lower class sizes in schools were students are struggling academically.  Efforts need to be made to maintain this in order to boost an 85%+ number of students who are falling far below the proficiency rate in math and reading.,4,"Being a middle school administrator, I find that developmentally elementary students and middle schoolers should be separated period!",3,"I support the choice process based on an identified program for example language immersion, math, science or technology or the arts.  Choice for the sake of the perception of a better school means the system does not value rigorous academic instruction at all schools.  ",4,Totally support this initiative!  Same should be for elementary.,3,Again middle school students should have their own school. Do away with the K-8 model.,3,"Based upon current data, Coolidge HS needs significant restructuring.  A solid academic program including remedial preparation is desperately needed. It appears that currently the same under-performing students are getting passed through from ES, MS (LaSalle)to HS with the same deficits.",2,"Address the issue of low performing schools within the schools.  The problems will continue to exists if these types of transitions are allowed. Transfers should be based upon an identified family hardship, moves or special programs."
1.4,1.5,b3563c3c-c491-2619-72ff-5d6d1d526948,13XX 44TH STREET NE,Ward 7,Cluster 29,Kenilworth,Thomas,,,,,,,,,,,,,,
1.4,1.5,984fabb0-1b7c-937d-1ec5-aa2754355797,21XX NEWPORT PLACE NW,Ward 2,Cluster 6,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.4,1.5,984fabb0-1b7c-937d-1ec5-aa2754355797,21XX NEWPORT PLACE NW,Ward 2,Cluster 5,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.4,1.5,984fabb0-1b7c-937d-1ec5-aa2754355797,21XX NEWPORT PLACE NW,Ward 2,Cluster 5,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.4,1.5,09b8fef7-f035-12d3-7f0a-b902350cd014,57XX 26TH STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,,5,,3,,1,"Just build another middle school.
",1,,1,,5,
1.4,1.5,d5df9f35-0f1c-4f13-ce15-d763247c6dbf,1XX 13TH STREET SE,Ward 6,Cluster 26,Payne,Payne,,,,,,,,,,,,,,
1.4,1.5,d5df9f35-0f1c-4f13-ce15-d763247c6dbf,1XX 13TH STREET SE,Ward 6,Cluster 26,Payne,Payne,,,,,4,,,,,,,,,
1.4,1.5,9d99892f-2642-2d34-f088-e31196ef9068,18XX CALVERT STREET NW,Ward 1,Cluster 1,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
